method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution
no_warm_start_dense_passing,"[1000, 10000, 10000, 1]",77027001,50,0.3,0.0396116342158531,0.057488027960062,725.8810110092163,726.5574834346771,1,600,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 1]",84371,50,0.3,0.1254278977970368,0.1238499581813812,451.198073387146,600.992743730545,211,600,0.2446022629737854
no_warm_start_dense_passing,"[10000, 100, 100, 1]",707271,50,0.3,3.2169383065945647,3.226743459701538,479.3367867469788,601.3786017894745,269,600,3.460690259933472
no_warm_start_dense_passing,"[10000, 1000, 1000, 1]",7702701,50,0.3,1.6682687318468237,1.6223039627075195,124.4008116722107,607.4266114234924,2,600,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 1]",714371,50,0.3,0.0962262451387525,0.0906481817364692,5.008902311325073,601.6310603618622,29,600,0.8198442459106445
no_warm_start_dense_passing,"[10000, 1000, 1000, 1000, 1]",8403701,50,0.3,0.3150845671451423,0.2901374399662018,282.00934076309204,611.7988016605377,2,600,
no_warm_start_dense_passing,"[10000, 10000, 10000, 10000, 1]",210037001,50,0.3,-0.0175406670527281,-0.0276840515434741,949.9864041805268,951.7885947227478,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 1]",7007271,50,0.3,7.855662025178566,7.841508865356445,180.13824272155762,603.3770849704742,10,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1]",70702701,50,0.3,0.0542231000307874,0.0553139969706535,33.2352659702301,634.705016374588,1,600,
no_warm_start_dense_passing,"[100000, 10000, 10000, 1]",770027001,50,0.3,0.0114638855343665,0.0201716013252735,1023.298067331314,1030.4829986095428,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 100, 1]",7014371,50,0.3,0.0801725043501945,0.0799029618501663,3.480806350708008,608.4637711048126,1,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1000, 1]",71403701,50,0.3,0.0452021239320524,0.0436333045363426,32.1341438293457,633.2896542549133,1,600,
no_warm_start_dense_passing,"[100000, 10000, 10000, 10000, 1]",840037001,50,0.3,0.0051550508518486,0.0073845726437866,1274.8542051315308,1281.0816960334778,1,600,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",55251,50,0.5,1.0243947324189082,0.9747839570045472,595.7775464057922,600.5069494247437,395,600,0.9622607231140136
no_warm_start_dense_passing,"[1000, 1000, 1000, 1]",1002501,50,0.5,0.4396559135581068,0.4227660298347473,16.99713683128357,604.7694315910339,3,600,0.8362342715263367
no_warm_start_dense_passing,"[1000, 10000, 10000, 1]",55025001,50,0.5,0.0391208150130076,0.057488027960062,704.0028066635132,704.499890089035,1,600,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 1]",60351,50,0.5,0.1081478505234858,0.1076566874980926,544.2388305664062,600.7518351078033,222,600,0.2446022629737854
no_warm_start_dense_passing,"[1000, 1000, 1000, 1000, 1]",1503501,50,0.5,0.1106633079636386,0.0897430032491684,29.893813848495483,606.193017244339,3,600,0.2531062364578247
no_warm_start_dense_passing,"[1000, 10000, 10000, 10000, 1]",105035001,50,0.5,-0.0133631440628131,-0.0120076220482587,849.5945014953613,850.4573309421539,1,600,
no_warm_start_dense_passing,"[10000, 100, 100, 1]",505251,50,0.5,3.0772367457733414,3.0751335620880127,339.2907655239105,602.6929547786713,190,600,3.460690259933472
no_warm_start_dense_passing,"[10000, 1000, 1000, 1]",5502501,50,0.5,1.386126390179521,1.3010730743408203,98.9885687828064,606.7932977676392,2,600,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 1]",510351,50,0.5,0.0779457167577476,0.0718196034431457,378.3243870735169,601.1481087207794,83,600,0.8198442459106445
no_warm_start_dense_passing,"[10000, 1000, 1000, 1000, 1]",6003501,50,0.5,0.2814180542130955,0.2157576382160186,211.65799713134768,610.7727317810059,2,600,
no_warm_start_dense_passing,"[10000, 10000, 10000, 10000, 1]",150035001,50,0.5,-inf,-inf,,861.0907611846924,0,600,
no_warm_start_dense_passing,"[100000, 100, 100, 1]",5005251,50,0.5,7.481215506813802,7.4559502601623535,253.78446912765503,604.6261215209961,13,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1]",50502501,50,0.5,0.0698029638768522,0.0553139969706535,25.456700086593628,631.2962324619293,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 100, 1]",5010351,50,0.5,0.0744158880834025,0.0799029618501663,3.5081000328063965,603.6208410263062,1,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1000, 1]",51003501,50,0.5,0.0411298172512919,0.043633297085762,27.95197415351868,629.9543828964233,1,600,
